"treatment_status","control","micro_credit","in_kind_grant","cash_grant","hasbiz","is_male","worked","has_biz","family_inc_low","trained","new_biz_assets","monthly_expanses","monthly_revenue","monthly_profits","labour_inc","total_inc","age","migrate","educ_college","educ_somecollege","educ_hs","marital_s","marital_m"
2,0,1,0,0,1,0,1,1,0,1,35583.1140403685,575.224173255265,969.094433356076,393.870260100812,175.520701122603,569.390961223415,42.4361844095996,0,1,1,0,0,1
1,1,0,0,0,0,1,1,0,0,0,59744.067007175,38.3063214831054,1128.16599057987,1089.85966909677,259.396652233819,1349.25632133059,24.0729749535478,0,0,0,1,1,0
4,0,0,0,1,1,0,1,1,0,1,51016.8737430609,145.773076685145,1825.49605099484,1679.7229743097,102.15621003644,1781.87918434614,27.6147306935134,0,0,0,1,1,0
1,1,0,0,0,1,0,1,1,0,0,56746.4238782842,841.633698903024,114.097663201392,-727.536035701632,154.828002073499,-572.708033628133,56.342144702835,0,0,0,1,1,0
3,0,0,1,0,0,0,1,0,0,0,48026.2156408927,498.22053918615,482.209397945553,-16.0111412405968,234.257623461136,218.246482220539,40.2210366378905,0,1,1,0,0,1
3,0,0,1,0,0,1,1,0,0,0,61923.8846720615,969.524827320129,157.26129617542,-812.263531144708,97.7146731207468,-714.548858023962,26.5951213077322,0,0,0,1,1,0
3,0,0,1,0,1,1,1,0,0,1,36488.5920032145,581.667585065588,1027.44217542931,445.774590363726,170.946411659289,616.721002023015,37.303565935245,0,0,0,1,1,0
3,0,0,1,0,0,1,0,1,0,1,64438.7830208394,607.783145504072,716.63782093674,108.854675432667,337.285653187742,446.14032862041,21.4451420403325,0,0,0,1,1,0
2,0,1,0,0,1,0,1,1,1,0,47989.1823233835,674.147336976603,1308.79396339878,634.646626422182,136.17672830762,770.823354729801,40.5701806781276,0,2,0,0,1,0
1,1,0,0,0,1,0,1,0,1,0,52995.861828209,80.2342756651342,989.549235440791,909.314959775656,204.463541961717,1113.77850173737,34.2190188264076,0,1,1,0,1,0
3,0,0,1,0,1,0,0,1,1,1,25811.2358555335,777.533215936273,144.271638710052,-633.261577226222,166.355902730511,-466.90567449571,48.0023298277555,0,1,1,0,0,1
2,0,1,0,0,1,0,1,0,1,0,34742.4474269388,365.580798359588,673.673224635422,308.092426275834,207.612877157366,515.7053034332,39.0657846312298,1,0,0,1,0,1
1,1,0,0,0,0,0,1,1,0,0,43442.9929879708,358.502176124603,1063.07435408235,704.572177957743,172.078548199799,876.650726157543,38.7040203814763,0,0,0,1,0,1
3,0,0,1,0,0,1,1,0,0,0,41563.1086840215,772.999625187367,947.06378178671,174.064156599343,220.547392190703,394.611548790046,33.8657407715169,1,0,0,1,0,1
4,0,0,0,1,0,1,1,1,0,0,56137.8681203913,566.426806151867,1516.15488855168,949.728082399815,231.444658623919,1181.17274102373,35.4760488731184,0,1,1,0,0,1
4,0,0,0,1,1,1,0,0,1,0,53966.1516619944,972.83860296011,1971.22779581696,998.389192856848,122.186948299586,1120.57614115643,34.2338553473528,1,0,0,1,0,1
3,0,0,1,0,1,1,1,0,0,0,39202.3202854813,691.956447903067,1938.28404555097,1246.32759764791,229.681082456193,1476.0086801041,31.7337220586834,0,2,0,0,1,0
2,0,1,0,0,0,1,0,1,1,1,49722.2250301775,78.1778092496097,259.759981650859,181.582172401249,119.321619916732,300.903792317982,44.6976001510617,0,1,1,0,0,1
3,0,0,1,0,1,0,1,0,0,0,50090.6605017998,450.528278481215,1592.43638673797,1141.90810825676,162.19446125687,1304.10256951363,47.5785570377549,0,0,0,1,0,1
4,0,0,0,1,1,0,1,0,1,0,48109.3264774869,504.676484037191,385.086342692375,-119.590141344815,263.894027424739,144.303886079923,31.6814515334928,0,0,0,1,1,0
1,1,0,0,0,1,1,1,0,1,0,45773.6359458497,350.592629052699,1691.1595556885,1340.5669266358,203.015720542871,1543.58264717867,34.0081591231216,0,2,0,0,1,0
1,1,0,0,0,1,0,1,0,1,1,65562.4029913344,729.576522484422,1577.91284378618,848.336321301758,304.895954733229,1153.23227603499,29.3417844763272,0,0,0,1,1,0
2,0,1,0,0,0,1,1,0,1,0,36668.6782477325,491.005143383518,1978.72300026938,1487.71785688587,236.352441320315,1724.07029820618,18.1914289766709,0,2,0,0,1,0
3,0,0,1,0,1,1,1,1,0,0,45485.7317152538,582.858329173177,1324.85924102366,742.000911850482,285.370917331854,1027.37182918234,37.1088017734614,0,1,1,0,1,0
3,0,0,1,0,0,0,1,0,0,0,34236.757178472,190.273492829874,960.011224728078,769.737731898203,112.193200601557,881.93093249976,25.3771967762084,0,0,0,1,1,0
3,0,0,1,0,1,1,1,0,0,1,62725.8438379175,607.500756857917,1211.35374484584,603.852987987921,175.573352534699,779.426340522619,31.4982901371336,0,1,1,0,1,0
3,0,0,1,0,1,0,1,1,0,0,40756.8418465268,578.786338213831,1243.06663218886,664.280293975025,158.2923741623,822.572668137326,25.4402880592043,0,0,0,1,1,0
4,0,0,0,1,1,1,1,1,0,0,43927.8016817152,367.007152643055,1984.86128821969,1617.85413557664,270.52119028927,1888.37532586591,16.3290944564533,1,0,0,1,0,1
3,0,0,1,0,1,0,0,1,0,0,51237.3460752174,858.160099480301,1761.03999372572,902.879894245416,172.747914881033,1075.62780912645,27.4183834532158,0,1,1,0,1,0
3,0,0,1,0,0,1,0,0,1,0,34877.1600101741,507.803225424141,679.705888498574,171.902663074434,187.773099130069,359.675762204503,22.3029841476659,1,0,0,1,1,0
1,1,0,0,0,1,0,0,0,0,0,61210.2991739439,501.630780985579,832.248437218368,330.617656232789,180.108777592409,510.726433825198,31.6672154817194,0,2,0,0,1,0
1,1,0,0,0,1,1,1,0,1,1,59740.8008815268,592.199961887673,531.384143978357,-60.8158179093152,144.382401638035,83.56658372872,48.8770168470128,0,1,1,0,1,0
3,0,0,1,0,1,1,0,0,0,0,37206.492845216,514.228648040444,1695.04206627607,1180.81341823563,258.503705603451,1439.31712383908,27.6742835470752,0,0,0,1,1,0
1,1,0,0,0,0,1,0,0,1,1,38152.8563344852,528.184417402372,1855.40805989876,1327.22364249639,179.015233468665,1506.23887596506,26.2491763110772,1,1,1,0,0,1
2,0,1,0,0,0,1,0,0,0,0,54895.1906208407,208.282702835277,223.436733707786,15.1540308725089,253.857538608354,269.011569480863,49.403153089533,0,0,0,1,0,1
4,0,0,0,1,1,1,1,1,1,0,65750.0972906438,894.047296606004,140.999365132302,-753.047931473702,175.663084578249,-577.384846895453,50.992067352824,0,1,1,0,0,1
2,0,1,0,0,0,0,1,0,0,1,54462.7638862594,479.477632325143,1801.72456661239,1322.24693428725,219.15238007992,1541.39931436717,39.9722023037901,1,2,0,0,1,0
2,0,1,0,0,0,1,1,1,0,0,59365.2671906669,464.773438638076,519.803373143077,55.0299345050007,165.32435363472,220.354288139721,41.5312374828751,1,0,0,1,1,0
1,1,0,0,0,0,0,0,1,0,1,65230.9650062435,245.305315591395,897.071260493249,651.765944901854,122.032800281003,773.798745182857,38.5246456808219,0,0,0,1,1,0
2,0,1,0,0,1,1,0,0,1,0,34062.6035375463,594.473538221791,1593.55069790035,999.077159678563,196.522943159678,1195.60010283824,50.1428404455647,0,0,0,1,1,0
1,1,0,0,0,1,0,1,0,1,0,54104.0226441301,625.062147388235,493.826523888856,-131.235623499379,185.76234237007,54.5267188706913,20.274949825148,0,0,0,1,0,1
3,0,0,1,0,0,0,1,0,0,0,60247.1575153572,925.85057253018,1002.87389894947,77.0233264192939,163.616872305997,240.64019872529,29.9247495684567,0,0,0,1,1,0
2,0,1,0,0,1,0,0,1,0,0,29262.0186731328,876.489566639066,437.105597462505,-439.383969176561,151.264221012437,-288.119748164124,55.7372385086229,0,0,0,1,0,1
1,1,0,0,0,1,0,0,1,1,0,52943.3763330974,999.127563089132,1453.11201037839,453.984447289258,115.751102724316,569.735550013575,40.5001104659709,0,1,1,0,1,0
3,0,0,1,0,1,0,1,0,0,0,55874.0039506932,384.500746615231,1746.50420900434,1362.00346238911,201.795628872235,1563.79909126135,27.801844458677,0,0,0,1,0,1
2,0,1,0,0,1,0,1,1,0,1,50346.6652909239,376.119197579101,1537.86231763661,1161.74312005751,172.016016663272,1333.75913672078,46.4010961464384,0,0,0,1,0,1
4,0,0,0,1,0,0,1,1,0,0,51822.3113942324,298.624652437866,1740.27082556859,1441.64617313072,245.596722728661,1687.24289585938,33.5798195550988,1,0,0,1,0,1
2,0,1,0,0,0,0,0,1,0,0,52458.2436802905,497.554450063035,1387.92890543118,890.374455368146,226.381552982274,1116.75600835042,38.2067020506426,1,0,0,1,1,0
3,0,0,1,0,1,0,0,0,1,1,74142.4605384652,413.676860975102,650.257559027523,236.580698052421,268.854044665888,505.434742718309,35.2468100532006,0,1,1,0,1,0
3,0,0,1,0,1,1,0,1,1,0,47104.0214413634,71.230253437534,1512.8554427065,1441.62518926896,268.016882015193,1709.64207128415,21.7444820914566,1,2,0,0,0,1
3,0,0,1,0,0,0,0,1,0,1,25303.7483357222,877.262129215524,1424.64297357947,547.380844363943,158.312939791227,705.69378415517,43.3340849697078,0,2,0,0,0,1
4,0,0,0,1,0,0,1,0,0,1,31900.3435262573,369.441415183246,504.924126900733,135.482711717486,219.616429689118,355.099141406605,23.9108327123957,0,1,1,0,0,1
2,0,1,0,0,1,0,1,1,0,1,36724.7151032506,471.763276960701,1972.13190142065,1500.36862445995,267.342158205274,1767.71078266523,27.8250350303243,1,1,1,0,1,0
2,0,1,0,0,0,0,1,0,1,0,55248.0127293896,507.368115242571,812.426635529846,305.058520287275,200.264300661625,505.3228209489,26.1160259386444,0,1,1,0,0,1
2,0,1,0,0,1,0,1,0,1,0,37907.6437562943,10.1348704192787,754.660132341087,744.525261921808,163.813085113187,908.338347034995,37.6857772851811,0,0,0,1,1,0
1,1,0,0,0,1,0,0,0,1,0,56603.3338798382,694.352246820927,1350.63957422972,656.287327408791,249.053757772032,905.341085180823,22.6046836285091,0,0,0,1,1,0
4,0,0,0,1,1,1,0,1,0,1,54296.6302399727,322.30864954181,878.004183061421,555.695533519611,152.605671514237,708.301205033847,35.080292109238,0,1,1,0,1,0
4,0,0,0,1,1,1,0,1,1,0,58141.4322763179,718.879882479087,1589.64739367366,870.767511194572,198.305020033568,1069.07253122814,26.3710917390427,1,1,1,0,1,0
3,0,0,1,0,1,0,1,0,1,1,60280.0008806498,738.853493239731,35.2476611733437,-703.605832066387,137.133243584535,-566.472588481852,28.8958793392449,0,0,0,1,1,0
3,0,0,1,0,0,1,1,0,1,0,50627.0629555476,378.484776476398,1998.94111370668,1620.45633723028,199.426883459282,1819.88322068956,47.2089757328447,1,2,0,0,1,0
3,0,0,1,0,0,0,1,1,0,0,44739.0217508423,675.36721425131,1118.34035348147,442.973139230162,313.176798206624,756.149937436786,44.2522196623808,0,1,1,0,1,0
1,1,0,0,0,0,1,1,0,0,0,41289.6631336216,916.613199282438,1422.50321712345,505.890017841011,202.845765844362,708.735783685373,32.0052727882651,0,1,1,0,0,1
1,1,0,0,0,0,0,1,1,0,0,42053.8502446669,257.763001136482,544.285663403571,286.522662267089,203.803383313094,490.326045580183,27.8089247270036,1,1,1,0,0,1
4,0,0,0,1,1,0,0,0,1,1,45633.8035153999,438.20689455606,500.057402532548,61.8505079764873,150.585557850754,212.436065827241,48.6187958895039,0,0,0,1,1,0
4,0,0,0,1,0,1,0,1,1,0,40999.542595516,23.0752255301923,1781.55334992334,1758.47812439315,228.631383282191,1987.10950767534,40.1884062131074,0,2,0,0,0,1
3,0,0,1,0,1,1,0,0,0,1,51998.9216140388,675.849857972935,1114.37321361154,438.523355638608,179.376843338958,617.900198977566,35.7287821336528,1,1,1,0,0,1
2,0,1,0,0,0,0,1,1,1,0,49103.6281695267,421.55725415796,583.80168210715,162.24442794919,204.585536377112,366.829964326303,49.7707506079705,0,1,1,0,1,0
4,0,0,0,1,1,1,1,0,1,0,44282.6412054313,121.187078068033,192.192912101746,71.0058340337127,185.101542703041,256.107376736754,37.9472969559788,0,0,0,1,1,0
2,0,1,0,0,1,0,1,1,1,0,70738.7272994691,877.778348047286,1799.83337083831,922.055022791028,224.463737826942,1146.51876061797,39.8881116162876,0,0,0,1,0,1
4,0,0,0,1,0,1,1,1,1,1,58010.0924376578,336.54121379368,1543.25118754059,1206.70997374691,255.556453533857,1462.26642728077,46.8222336397151,0,0,0,1,1,0
3,0,0,1,0,0,1,0,1,1,1,54837.3889358274,922.824191395193,1723.26674219221,800.442550797015,170.198331564726,970.640882361741,30.0630762442067,1,1,1,0,0,1
4,0,0,0,1,0,1,1,0,1,0,38276.4375622877,651.626331964508,1271.73800952733,620.111677562818,268.752399639513,888.86407720233,36.8352612985689,0,0,0,1,0,1
2,0,1,0,0,0,0,1,0,0,0,42829.4965661828,958.450862206519,550.400900188833,-408.049962017685,200.451467519005,-207.59849449868,44.9615902350802,0,0,0,1,1,0
3,0,0,1,0,1,0,0,1,0,0,39804.5913407404,117.958757793531,1350.52508069202,1232.56632289849,173.34714322331,1405.9134661218,29.8773711642116,0,0,0,1,1,0
1,1,0,0,0,1,1,0,0,0,0,67140.094802811,691.61552307196,1692.13014002889,1000.51461695693,262.297516935385,1262.81213389232,33.5489028291926,0,0,0,1,1,0
1,1,0,0,0,0,0,1,1,0,0,44091.7577099564,215.682185487822,1719.82331760228,1504.14113211446,238.42976830215,1742.5709004166,44.2203281297993,0,0,0,1,1,0
2,0,1,0,0,0,1,1,0,1,0,53226.7868678888,210.822281893343,1895.47588536516,1684.65360347182,199.653922889034,1884.30752636085,36.6907784278174,1,0,0,1,1,0
1,1,0,0,0,0,1,0,1,0,0,62523.0307321218,809.103006264195,1252.03219847754,442.929192213342,178.656454105099,621.58564631844,40.1059730845824,0,0,0,1,0,1
2,0,1,0,0,0,1,1,1,0,0,64419.2666739912,495.987757574767,1566.32817024365,1070.34041266888,227.721817324901,1298.06222999378,40.8681449000315,0,0,0,1,0,1
4,0,0,0,1,1,0,1,1,1,0,37052.0818672884,826.140422839671,658.168022986501,-167.97239985317,160.454887870157,-7.51751198301275,27.8403319513301,0,1,1,0,0,1
3,0,0,1,0,0,0,1,1,0,0,56532.9476236884,61.9782088324428,1939.29448258132,1877.31627374887,221.745132867519,2099.06140661639,25.3273667505225,0,1,1,0,1,0
4,0,0,0,1,1,1,1,1,0,0,55683.417348836,407.21607930027,1737.01139586046,1329.79531656019,133.835859153855,1463.63117571405,41.8016991324414,0,1,1,0,0,1
4,0,0,0,1,1,1,0,0,1,0,59576.7156353359,230.734831187874,1786.68522229418,1555.95039110631,251.76348705311,1807.71387815942,44.5412371692578,0,0,0,1,0,1
3,0,0,1,0,1,0,0,0,1,0,54503.8376632985,409.769982099533,882.043062709272,472.273080609739,298.23872485646,770.511805466198,38.8921820651134,0,0,0,1,1,0
1,1,0,0,0,1,0,1,0,1,0,21895.18519199,15.3796037193388,1185.11775461957,1169.73815090023,217.927405117855,1387.66555601808,30.9487286776952,0,1,1,0,0,1
1,1,0,0,0,0,1,1,0,1,0,44327.4476712377,0.419452786445618,200.163723435253,199.744270648807,265.573521914833,465.31779256364,29.5126771762295,0,0,0,1,1,0
3,0,0,1,0,0,0,1,1,0,0,71062.1835636072,26.1279596015811,31.6918254829943,5.56386588141322,106.965973125973,112.529839007386,34.5647089779927,0,0,0,1,0,1
4,0,0,0,1,0,0,0,0,1,1,47098.0219168939,491.748466622084,1219.59131071344,727.842844091356,89.6054542113735,817.448298302729,35.1064872292997,0,2,0,0,1,0
3,0,0,1,0,0,1,1,1,0,0,57757.6808752163,834.832825232297,257.489591836929,-577.343233395368,274.310977226507,-303.032256168861,38.1723113339568,1,0,0,1,1,0
3,0,0,1,0,0,1,1,0,0,0,39961.3489412253,313.497338676825,462.930295150727,149.432956473902,175.902564885768,325.33552135967,30.3465250764738,0,0,0,1,0,1
2,0,1,0,0,0,1,0,0,0,0,57858.2512642835,54.19577867724,526.801808737218,472.606030059978,127.786875454344,600.392905514322,38.9601363669031,0,2,0,0,1,0
2,0,1,0,0,1,0,0,0,0,0,39064.4302813804,517.176555935293,1572.82316451892,1055.64660858363,252.158629937563,1307.80523852119,46.1091329984967,0,0,0,1,1,0
2,0,1,0,0,0,1,1,1,1,0,58856.5059454415,304.461446357891,337.08781003952,32.6263636816293,178.876491990489,211.502855672118,29.1596559616304,0,2,0,0,1,0
2,0,1,0,0,0,1,0,1,0,0,55320.7712762686,746.641992824152,1907.60181099176,1160.95981816761,140.441568591594,1301.40138675921,36.9351355949121,0,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,40738.5721653374,792.981170117855,1859.14551978931,1066.16434967145,206.080688975015,1272.24503864647,39.1055350664218,0,0,0,1,0,1
3,0,0,1,0,1,0,1,0,1,1,55633.4204114703,484.039020724595,343.563104514033,-140.475916210562,180.144713515185,39.6687973046232,26.2188706532856,1,0,0,1,1,0
1,1,0,0,0,0,0,0,0,1,1,46155.3417071166,604.538903804496,1614.84116828069,1010.3022644762,172.804470934526,1183.10673541072,29.339240390588,1,2,0,0,0,1
4,0,0,0,1,1,1,0,0,0,0,63321.0566409455,908.321143593639,568.531546276063,-339.789597317576,224.874641878309,-114.914955439268,27.6199438399345,0,0,0,1,0,1
2,0,1,0,0,1,1,1,0,0,0,37753.8004338002,748.827732633799,633.700917940587,-115.126814693213,135.774078992248,20.647264299035,49.0129273884133,0,0,0,1,0,1
4,0,0,0,1,0,0,0,0,1,0,53019.3680161248,944.510271539912,281.578221358359,-662.932050181553,130.26578221981,-532.666267961743,34.7986409674271,0,0,0,1,0,1
1,1,0,0,0,1,0,0,1,0,1,41902.3303230111,415.250596823171,1424.32572878897,1009.0751319658,196.045029291127,1205.12016125693,35.1158826005996,1,0,0,1,0,1
1,1,0,0,0,1,1,1,1,1,1,42004.5321339258,369.8090815451,179.012923035771,-190.796158509329,207.067900660013,16.2717421506842,28.8666592673446,0,0,0,1,1,0
4,0,0,0,1,0,1,1,1,0,0,60954.3033360207,486.982027767226,1620.55345997214,1133.57143220492,183.015184583103,1316.58661678802,48.6895515655368,0,1,1,0,0,1
3,0,0,1,0,1,0,1,0,0,0,51250.9399241736,421.623306814581,520.613772794604,98.9904659800231,221.154241089916,320.14470706994,33.5756976830796,0,1,1,0,1,0
4,0,0,0,1,1,0,1,0,0,0,39681.6048363391,83.8724132627249,1564.57474036142,1480.7023270987,227.138719395915,1707.84104649461,41.777607488216,1,1,1,0,1,0
1,1,0,0,0,1,0,0,1,0,0,32129.9957302806,767.482230439782,31.8551352247596,-735.627095215023,320.545406883583,-415.081688331439,36.4193012956976,0,2,0,0,1,0
1,1,0,0,0,1,0,0,1,1,0,53269.7481767444,471.729837823659,1069.68581676483,597.955978941172,216.577782155965,814.533761097138,33.497589739129,0,0,0,1,0,1
2,0,1,0,0,0,1,0,0,0,1,56431.0339765647,397.419727640226,1185.32404210418,787.904314463958,233.259392430249,1021.16370689421,34.3294209366593,0,2,0,0,1,0
3,0,0,1,0,1,0,1,1,0,0,54849.0359704067,787.179219070822,1208.35476182401,421.17554275319,159.302543770367,580.478086523557,47.0413219119383,1,0,0,1,1,0
2,0,1,0,0,0,1,1,1,0,1,49509.0947398886,647.243813378736,1274.26847908646,627.024665707722,261.240701629765,888.265367337488,36.7713243653382,0,0,0,1,0,1
1,1,0,0,0,0,0,0,1,0,1,50995.0176988604,500.383990816772,1980.19643267617,1479.81244185939,210.520743175816,1690.33318503521,31.8168630505195,1,0,0,1,1,0
2,0,1,0,0,0,1,1,0,1,0,35450.9146436366,564.257119549438,1005.22438297048,440.967263421044,277.31627909826,718.283542519304,25.9861104494005,0,0,0,1,0,1
1,1,0,0,0,0,0,1,0,1,1,59629.2174270025,964.376485906541,1271.87713608146,307.500650174916,226.747348556982,534.247998731898,37.8893374864816,0,2,0,0,0,1
1,1,0,0,0,0,1,1,0,0,0,48348.5661278083,791.204958921298,1308.51799249649,517.313033575192,178.553585027495,695.866618602687,32.6437288336622,0,2,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,51179.0708959456,390.558199957013,349.043942056596,-41.5142579004169,223.888274176585,182.374016276169,34.9106589489845,0,1,1,0,1,0
3,0,0,1,0,1,0,1,1,0,1,66046.226814062,474.210230633616,1480.9478931129,1006.73766247928,231.468848198339,1238.20651067762,37.3369314899293,1,0,0,1,0,1
1,1,0,0,0,1,1,1,1,1,0,43587.6046132119,746.386309852824,1920.72477936745,1174.33846951462,155.175308943097,1329.51377845772,37.860699529343,0,1,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,46318.9818053695,113.99774462916,469.738996122032,355.741251492873,104.5412830938,460.282534586673,21.6518742667533,0,0,0,1,1,0
1,1,0,0,0,1,1,1,0,0,0,55389.1447774141,145.907540107146,773.773053660989,627.865513553843,288.921112431446,916.786625985289,43.5668158272776,0,0,0,1,0,1
3,0,0,1,0,0,1,0,0,1,0,66665.6357708131,867.252204800025,1494.24878042191,626.996575621888,238.900324723362,865.89690034525,33.0309569157255,0,0,0,1,1,0
2,0,1,0,0,1,0,0,0,1,0,62706.2261501164,188.49639617838,156.70457482338,-31.7918213550001,167.963784740351,136.171963385351,30.3227380385236,0,0,0,1,0,1
3,0,0,1,0,1,0,0,0,1,1,45229.6298404501,776.281333528459,1347.25212585181,570.970792323351,207.580162110426,778.550954433777,23.7106960237232,0,2,0,0,1,0
4,0,0,0,1,0,0,1,0,0,0,47874.9112979936,51.5979053452611,1222.64658706263,1171.04868171737,289.837119235792,1460.88580095316,38.8854951512993,0,2,0,0,1,0
3,0,0,1,0,0,0,1,0,0,0,43758.697221689,463.814266258851,860.393117647618,396.578851388767,188.801398790918,585.380250179685,31.0136766573904,0,0,0,1,0,1
3,0,0,1,0,0,1,0,0,0,0,50853.7417969942,830.945231718943,1749.86874638125,918.92351466231,142.593639771153,1061.51715443346,29.4772547209703,0,0,0,1,0,1
2,0,1,0,0,1,1,1,1,1,1,44059.0338616219,182.457538787276,1720.28571180999,1537.82817302272,208.597662387158,1746.42583540988,41.3981129511332,0,2,0,0,1,0
4,0,0,0,1,1,0,0,0,1,0,45107.355648437,53.738231305033,1037.33827406541,983.600042760372,189.629277085009,1173.22931984538,37.6568752687184,0,0,0,1,1,0
2,0,1,0,0,1,1,0,1,0,0,64485.8196072062,389.37256555073,1654.49854265898,1265.12597710826,85.1759290925857,1350.30190620084,40.6414472835993,0,0,0,1,0,1
1,1,0,0,0,1,0,1,0,1,1,62346.702758809,128.479698905721,1206.35534031317,1077.87564140745,108.478489096351,1186.3541305038,23.2951044102825,0,1,1,0,1,0
2,0,1,0,0,1,0,0,1,0,0,53119.7168658389,432.553881546482,271.689856424928,-160.864025121555,277.377859242153,116.513834120598,44.5082426265091,0,1,1,0,1,0
1,1,0,0,0,0,0,0,0,0,0,67749.7289609478,365.563638275489,688.694515731186,323.130877455696,121.474793679502,444.605671135199,33.9297568324613,0,0,0,1,1,0
1,1,0,0,0,1,1,1,1,0,0,47967.9919629713,69.3966262042522,1486.36087449268,1416.96424828842,240.591600620152,1657.55584890857,20.5609366515705,0,0,0,1,0,1
2,0,1,0,0,1,1,0,1,0,0,44302.1513486955,1.4256271533668,1154.50711688027,1153.0814897269,181.117978346413,1334.19946807331,46.5392120417846,0,1,1,0,1,0
3,0,0,1,0,1,0,0,1,0,0,59077.6155631193,266.156400786713,8.47105262801051,-257.685348158702,131.368569742669,-126.316778416033,63.462991961858,1,1,1,0,1,0
4,0,0,0,1,0,1,1,1,1,0,39349.8606168411,394.795635016635,723.199806641787,328.404171625152,154.273550023117,482.677721648269,32.1437513550353,0,0,0,1,0,1
